image_id,expected_path,annotation_file
"273275,13c042000b53e61d0",/workspace/data/crowdhuman/Images/273275_13c042000b53e61d0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_13c042000b53e61d0.json
"273278,4ec4e000d4628564",/workspace/data/crowdhuman/Images/273278_4ec4e000d4628564.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_4ec4e000d4628564.json
"273278,652210003c851b27",/workspace/data/crowdhuman/Images/273278_652210003c851b27.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_652210003c851b27.json
"273271,49bb0000be00079",/workspace/data/crowdhuman/Images/273271_49bb0000be00079.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_49bb0000be00079.json
"282555,154890004149ab32",/workspace/data/crowdhuman/Images/282555_154890004149ab32.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_154890004149ab32.json
"273278,2255b000361e47e4",/workspace/data/crowdhuman/Images/273278_2255b000361e47e4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_2255b000361e47e4.json
"282555,16b81000ef2d6fbd",/workspace/data/crowdhuman/Images/282555_16b81000ef2d6fbd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_16b81000ef2d6fbd.json
"273278,f63a700040ece0ce",/workspace/data/crowdhuman/Images/273278_f63a700040ece0ce.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f63a700040ece0ce.json
"283554,12d870002374893e",/workspace/data/crowdhuman/Images/283554_12d870002374893e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_12d870002374893e.json
"283647,1838600047334670",/workspace/data/crowdhuman/Images/283647_1838600047334670.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_1838600047334670.json
"282555,122d000002eae8e3f",/workspace/data/crowdhuman/Images/282555_122d000002eae8e3f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_122d000002eae8e3f.json
"273278,11333d00098c5a474",/workspace/data/crowdhuman/Images/273278_11333d00098c5a474.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_11333d00098c5a474.json
"283992,1015d00066f93744",/workspace/data/crowdhuman/Images/283992_1015d00066f93744.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_1015d00066f93744.json
"284193,26381000c7d7e573",/workspace/data/crowdhuman/Images/284193_26381000c7d7e573.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_26381000c7d7e573.json
"282555,5d27c000f90cd8b2",/workspace/data/crowdhuman/Images/282555_5d27c000f90cd8b2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_5d27c000f90cd8b2.json
"273278,1c2e00003c01c3a3",/workspace/data/crowdhuman/Images/273278_1c2e00003c01c3a3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_1c2e00003c01c3a3.json
"273275,13b36e0006c875696",/workspace/data/crowdhuman/Images/273275_13b36e0006c875696.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_13b36e0006c875696.json
"284193,5dc100045b0640c",/workspace/data/crowdhuman/Images/284193_5dc100045b0640c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_5dc100045b0640c.json
"283992,cd74000e3a29ae6",/workspace/data/crowdhuman/Images/283992_cd74000e3a29ae6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_cd74000e3a29ae6.json
"283554,26d4c000c7724228",/workspace/data/crowdhuman/Images/283554_26d4c000c7724228.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_26d4c000c7724228.json
"283554,2678a0008645a8b0",/workspace/data/crowdhuman/Images/283554_2678a0008645a8b0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_2678a0008645a8b0.json
"273278,25df7000017592c4",/workspace/data/crowdhuman/Images/273278_25df7000017592c4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_25df7000017592c4.json
"282555,d9d6000b1059887",/workspace/data/crowdhuman/Images/282555_d9d6000b1059887.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_d9d6000b1059887.json
"283992,dcf80003499b587",/workspace/data/crowdhuman/Images/283992_dcf80003499b587.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_dcf80003499b587.json
"282555,f65c0000b08ea3dc",/workspace/data/crowdhuman/Images/282555_f65c0000b08ea3dc.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_f65c0000b08ea3dc.json
"273271,17379000e6c5c27a",/workspace/data/crowdhuman/Images/273271_17379000e6c5c27a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_17379000e6c5c27a.json
"273278,f3c42000e212c7ee",/workspace/data/crowdhuman/Images/273278_f3c42000e212c7ee.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f3c42000e212c7ee.json
"283992,454d0007405563f",/workspace/data/crowdhuman/Images/283992_454d0007405563f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_454d0007405563f.json
"273275,102c38000c5442763",/workspace/data/crowdhuman/Images/273275_102c38000c5442763.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_102c38000c5442763.json
"283991,1ea9f0000eb0f925",/workspace/data/crowdhuman/Images/283991_1ea9f0000eb0f925.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1ea9f0000eb0f925.json
"283081,107f00009db769c1",/workspace/data/crowdhuman/Images/283081_107f00009db769c1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_107f00009db769c1.json
"273278,13feaf000af1e1ae2",/workspace/data/crowdhuman/Images/273278_13feaf000af1e1ae2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_13feaf000af1e1ae2.json
"273278,29b36000b0d47f57",/workspace/data/crowdhuman/Images/273278_29b36000b0d47f57.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_29b36000b0d47f57.json
"273275,9a5d000faf69335",/workspace/data/crowdhuman/Images/273275_9a5d000faf69335.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_9a5d000faf69335.json
"273275,5da3d000f5358c3c",/workspace/data/crowdhuman/Images/273275_5da3d000f5358c3c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_5da3d000f5358c3c.json
"273278,f516b0006f6d7516",/workspace/data/crowdhuman/Images/273278_f516b0006f6d7516.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f516b0006f6d7516.json
"273278,8002c000bd1eddbd",/workspace/data/crowdhuman/Images/273278_8002c000bd1eddbd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_8002c000bd1eddbd.json
"283081,61670007641dd18",/workspace/data/crowdhuman/Images/283081_61670007641dd18.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_61670007641dd18.json
"283554,1f5a5000d31c614a",/workspace/data/crowdhuman/Images/283554_1f5a5000d31c614a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_1f5a5000d31c614a.json
"283554,314b7000475ab13f",/workspace/data/crowdhuman/Images/283554_314b7000475ab13f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_314b7000475ab13f.json
"273275,35c93000cb99463f",/workspace/data/crowdhuman/Images/273275_35c93000cb99463f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_35c93000cb99463f.json
"282555,93cfe0007b3c39e9",/workspace/data/crowdhuman/Images/282555_93cfe0007b3c39e9.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_93cfe0007b3c39e9.json
"273275,14a7cb0008fa65563",/workspace/data/crowdhuman/Images/273275_14a7cb0008fa65563.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_14a7cb0008fa65563.json
"273275,5c959000fa40d2c1",/workspace/data/crowdhuman/Images/273275_5c959000fa40d2c1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_5c959000fa40d2c1.json
"284193,2f46f000a496bb55",/workspace/data/crowdhuman/Images/284193_2f46f000a496bb55.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_2f46f000a496bb55.json
"283554,5a30006a81ea84",/workspace/data/crowdhuman/Images/283554_5a30006a81ea84.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_5a30006a81ea84.json
"273278,ba33600018c544b2",/workspace/data/crowdhuman/Images/273278_ba33600018c544b2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_ba33600018c544b2.json
"273275,13949100006c5f782",/workspace/data/crowdhuman/Images/273275_13949100006c5f782.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_13949100006c5f782.json
"273278,98554000e7c0ba3e",/workspace/data/crowdhuman/Images/273278_98554000e7c0ba3e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_98554000e7c0ba3e.json
"283991,640b00005765892",/workspace/data/crowdhuman/Images/283991_640b00005765892.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_640b00005765892.json
"283554,335f0000417d123b",/workspace/data/crowdhuman/Images/283554_335f0000417d123b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_335f0000417d123b.json
"273275,648470005f0c9061",/workspace/data/crowdhuman/Images/273275_648470005f0c9061.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_648470005f0c9061.json
"273275,5f3e20000c911497",/workspace/data/crowdhuman/Images/273275_5f3e20000c911497.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_5f3e20000c911497.json
"283992,9d3200033f0a30d",/workspace/data/crowdhuman/Images/283992_9d3200033f0a30d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_9d3200033f0a30d.json
"273278,dfafb000b09dae53",/workspace/data/crowdhuman/Images/273278_dfafb000b09dae53.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_dfafb000b09dae53.json
"273271,570100075770abd",/workspace/data/crowdhuman/Images/273271_570100075770abd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_570100075770abd.json
"273278,6a77000768844c6",/workspace/data/crowdhuman/Images/273278_6a77000768844c6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_6a77000768844c6.json
"273278,80f0800078a117fe",/workspace/data/crowdhuman/Images/273278_80f0800078a117fe.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_80f0800078a117fe.json
"273271,17f0004f5ec533",/workspace/data/crowdhuman/Images/273271_17f0004f5ec533.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_17f0004f5ec533.json
"273271,2906c00063f10b92",/workspace/data/crowdhuman/Images/273271_2906c00063f10b92.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_2906c00063f10b92.json
"283992,165e5000a6730178",/workspace/data/crowdhuman/Images/283992_165e5000a6730178.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_165e5000a6730178.json
"273275,665d3000ec25232d",/workspace/data/crowdhuman/Images/273275_665d3000ec25232d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_665d3000ec25232d.json
"273275,ca9f8000953e8a01",/workspace/data/crowdhuman/Images/273275_ca9f8000953e8a01.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ca9f8000953e8a01.json
"283991,703f0000d89b2d4",/workspace/data/crowdhuman/Images/283991_703f0000d89b2d4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_703f0000d89b2d4.json
"282555,9348a000e78cd4d2",/workspace/data/crowdhuman/Images/282555_9348a000e78cd4d2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_9348a000e78cd4d2.json
"283647,6b9b000037a02c2",/workspace/data/crowdhuman/Images/283647_6b9b000037a02c2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_6b9b000037a02c2.json
"282555,c0f43000aeb97f62",/workspace/data/crowdhuman/Images/282555_c0f43000aeb97f62.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_c0f43000aeb97f62.json
"284193,576f0009ee0da49",/workspace/data/crowdhuman/Images/284193_576f0009ee0da49.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_576f0009ee0da49.json
"282555,1134010009240401e",/workspace/data/crowdhuman/Images/282555_1134010009240401e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_1134010009240401e.json
"273275,2f3b40001fd35640",/workspace/data/crowdhuman/Images/273275_2f3b40001fd35640.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_2f3b40001fd35640.json
"282555,1592b0008f915803",/workspace/data/crowdhuman/Images/282555_1592b0008f915803.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_1592b0008f915803.json
"282555,1193c90002cb8a650",/workspace/data/crowdhuman/Images/282555_1193c90002cb8a650.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_1193c90002cb8a650.json
"283554,2201d0002e3a8c0d",/workspace/data/crowdhuman/Images/283554_2201d0002e3a8c0d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_2201d0002e3a8c0d.json
"283991,1d1a2000a4b85eb0",/workspace/data/crowdhuman/Images/283991_1d1a2000a4b85eb0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1d1a2000a4b85eb0.json
"273278,3ed41000fab85839",/workspace/data/crowdhuman/Images/273278_3ed41000fab85839.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_3ed41000fab85839.json
"283991,1900c00048f40825",/workspace/data/crowdhuman/Images/283991_1900c00048f40825.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1900c00048f40825.json
"282555,94a280008a3f2e8b",/workspace/data/crowdhuman/Images/282555_94a280008a3f2e8b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_94a280008a3f2e8b.json
"273275,12353400083b2ae10",/workspace/data/crowdhuman/Images/273275_12353400083b2ae10.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_12353400083b2ae10.json
"273275,1094cf00099ee24da",/workspace/data/crowdhuman/Images/273275_1094cf00099ee24da.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_1094cf00099ee24da.json
"283991,4d810004c5241dd",/workspace/data/crowdhuman/Images/283991_4d810004c5241dd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_4d810004c5241dd.json
"273278,140895000044be94f",/workspace/data/crowdhuman/Images/273278_140895000044be94f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_140895000044be94f.json
"282555,909090004d89360d",/workspace/data/crowdhuman/Images/282555_909090004d89360d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_909090004d89360d.json
"273278,985cb000c0d82792",/workspace/data/crowdhuman/Images/273278_985cb000c0d82792.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_985cb000c0d82792.json
"282555,109978000dbbf35db",/workspace/data/crowdhuman/Images/282555_109978000dbbf35db.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_109978000dbbf35db.json
"273275,122df8000cd238cfc",/workspace/data/crowdhuman/Images/273275_122df8000cd238cfc.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_122df8000cd238cfc.json
"282555,2c00200098b89c6e",/workspace/data/crowdhuman/Images/282555_2c00200098b89c6e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_2c00200098b89c6e.json
"273278,cc87e000fca71235",/workspace/data/crowdhuman/Images/273278_cc87e000fca71235.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_cc87e000fca71235.json
"273271,2631a000f1a44944",/workspace/data/crowdhuman/Images/273271_2631a000f1a44944.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_2631a000f1a44944.json
"284193,20cf8000f6ac06d5",/workspace/data/crowdhuman/Images/284193_20cf8000f6ac06d5.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_20cf8000f6ac06d5.json
"273275,36cc4000c1fb4fda",/workspace/data/crowdhuman/Images/273275_36cc4000c1fb4fda.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_36cc4000c1fb4fda.json
"283991,22f0c0009499758b",/workspace/data/crowdhuman/Images/283991_22f0c0009499758b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_22f0c0009499758b.json
"283647,15067000618ba9ac",/workspace/data/crowdhuman/Images/283647_15067000618ba9ac.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_15067000618ba9ac.json
"282555,ce66500064d6af4c",/workspace/data/crowdhuman/Images/282555_ce66500064d6af4c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_ce66500064d6af4c.json
"283991,19e96000d7a553d3",/workspace/data/crowdhuman/Images/283991_19e96000d7a553d3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_19e96000d7a553d3.json
"273278,139cad0007f19432e",/workspace/data/crowdhuman/Images/273278_139cad0007f19432e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_139cad0007f19432e.json
"273275,2ce160000e03c24e",/workspace/data/crowdhuman/Images/273275_2ce160000e03c24e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_2ce160000e03c24e.json
"284193,2a0710007bc7c119",/workspace/data/crowdhuman/Images/284193_2a0710007bc7c119.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_2a0710007bc7c119.json
"273278,c4c050000f5aa3b4",/workspace/data/crowdhuman/Images/273278_c4c050000f5aa3b4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_c4c050000f5aa3b4.json
"282555,10916200065cb5514",/workspace/data/crowdhuman/Images/282555_10916200065cb5514.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_10916200065cb5514.json
"282555,4e582000693d3ca6",/workspace/data/crowdhuman/Images/282555_4e582000693d3ca6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_4e582000693d3ca6.json
"273275,751ac000f7d64df6",/workspace/data/crowdhuman/Images/273275_751ac000f7d64df6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_751ac000f7d64df6.json
"273275,129c9b000bad63506",/workspace/data/crowdhuman/Images/273275_129c9b000bad63506.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_129c9b000bad63506.json
"273271,ab3900005e59514",/workspace/data/crowdhuman/Images/273271_ab3900005e59514.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_ab3900005e59514.json
"282555,9f470000e563a552",/workspace/data/crowdhuman/Images/282555_9f470000e563a552.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_9f470000e563a552.json
"273278,964b3000b68236b1",/workspace/data/crowdhuman/Images/273278_964b3000b68236b1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_964b3000b68236b1.json
"273275,9bb800046f9ce3b",/workspace/data/crowdhuman/Images/273275_9bb800046f9ce3b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_9bb800046f9ce3b.json
"282555,1ca5400064bc5500",/workspace/data/crowdhuman/Images/282555_1ca5400064bc5500.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_1ca5400064bc5500.json
"283991,1ca5f0005d0add5b",/workspace/data/crowdhuman/Images/283991_1ca5f0005d0add5b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1ca5f0005d0add5b.json
"283554,1d29e0007dbbcfd8",/workspace/data/crowdhuman/Images/283554_1d29e0007dbbcfd8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_1d29e0007dbbcfd8.json
"273275,9e81e000220e4c96",/workspace/data/crowdhuman/Images/273275_9e81e000220e4c96.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_9e81e000220e4c96.json
"273275,144b150001564f60d",/workspace/data/crowdhuman/Images/273275_144b150001564f60d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_144b150001564f60d.json
"273275,9fa9000050d60263",/workspace/data/crowdhuman/Images/273275_9fa9000050d60263.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_9fa9000050d60263.json
"284193,105df000f5ea27c7",/workspace/data/crowdhuman/Images/284193_105df000f5ea27c7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_105df000f5ea27c7.json
"283991,bdd1000491f8a38",/workspace/data/crowdhuman/Images/283991_bdd1000491f8a38.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_bdd1000491f8a38.json
"273278,287460004067d59c",/workspace/data/crowdhuman/Images/273278_287460004067d59c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_287460004067d59c.json
"282555,414c500001685443",/workspace/data/crowdhuman/Images/282555_414c500001685443.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_414c500001685443.json
"273275,a523f00088f70aec",/workspace/data/crowdhuman/Images/273275_a523f00088f70aec.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_a523f00088f70aec.json
"273278,90904000b0efa7fe",/workspace/data/crowdhuman/Images/273278_90904000b0efa7fe.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_90904000b0efa7fe.json
"273278,1421dd00045985833",/workspace/data/crowdhuman/Images/273278_1421dd00045985833.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_1421dd00045985833.json
"283081,928e000a5e971da",/workspace/data/crowdhuman/Images/283081_928e000a5e971da.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_928e000a5e971da.json
"282555,e2ffc00038c20e9e",/workspace/data/crowdhuman/Images/282555_e2ffc00038c20e9e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_e2ffc00038c20e9e.json
"273278,32b7f000ffd0fb85",/workspace/data/crowdhuman/Images/273278_32b7f000ffd0fb85.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_32b7f000ffd0fb85.json
"283991,6db90007012c9f7",/workspace/data/crowdhuman/Images/283991_6db90007012c9f7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_6db90007012c9f7.json
"273275,e8e55000ca5dcc7d",/workspace/data/crowdhuman/Images/273275_e8e55000ca5dcc7d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_e8e55000ca5dcc7d.json
"283991,a895000278aaf51",/workspace/data/crowdhuman/Images/283991_a895000278aaf51.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_a895000278aaf51.json
"273278,a69bf00023e8c7cb",/workspace/data/crowdhuman/Images/273278_a69bf00023e8c7cb.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_a69bf00023e8c7cb.json
"282555,dff2900074b2e6b0",/workspace/data/crowdhuman/Images/282555_dff2900074b2e6b0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_dff2900074b2e6b0.json
"283647,1a7af000eb67bdbb",/workspace/data/crowdhuman/Images/283647_1a7af000eb67bdbb.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_1a7af000eb67bdbb.json
"282555,413f900015656528",/workspace/data/crowdhuman/Images/282555_413f900015656528.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_413f900015656528.json
"283554,2809c0000df61bc3",/workspace/data/crowdhuman/Images/283554_2809c0000df61bc3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_2809c0000df61bc3.json
"273271,180230005b27d32b",/workspace/data/crowdhuman/Images/273271_180230005b27d32b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_180230005b27d32b.json
"283991,158a400029bd81c2",/workspace/data/crowdhuman/Images/283991_158a400029bd81c2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_158a400029bd81c2.json
"283991,1ba8000081d25f19",/workspace/data/crowdhuman/Images/283991_1ba8000081d25f19.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1ba8000081d25f19.json
"273278,f37ea0002b9577a4",/workspace/data/crowdhuman/Images/273278_f37ea0002b9577a4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f37ea0002b9577a4.json
"273278,cfa220007835e91d",/workspace/data/crowdhuman/Images/273278_cfa220007835e91d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_cfa220007835e91d.json
"273275,1268fb000dfc815b9",/workspace/data/crowdhuman/Images/273275_1268fb000dfc815b9.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_1268fb000dfc815b9.json
"273275,31985000337c4f37",/workspace/data/crowdhuman/Images/273275_31985000337c4f37.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_31985000337c4f37.json
"273278,3b5a400032ca6dc4",/workspace/data/crowdhuman/Images/273278_3b5a400032ca6dc4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_3b5a400032ca6dc4.json
"283991,172010000ebccffa",/workspace/data/crowdhuman/Images/283991_172010000ebccffa.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_172010000ebccffa.json
"283991,52a6000fae38b85",/workspace/data/crowdhuman/Images/283991_52a6000fae38b85.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_52a6000fae38b85.json
"273271,1a0d6000b9e1f5b7",/workspace/data/crowdhuman/Images/273271_1a0d6000b9e1f5b7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_1a0d6000b9e1f5b7.json
"273275,533ed0006663c1dd",/workspace/data/crowdhuman/Images/273275_533ed0006663c1dd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_533ed0006663c1dd.json
"283991,1ae32000efd07a3b",/workspace/data/crowdhuman/Images/283991_1ae32000efd07a3b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1ae32000efd07a3b.json
"273275,676b0000ac0aa85c",/workspace/data/crowdhuman/Images/273275_676b0000ac0aa85c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_676b0000ac0aa85c.json
"283992,a4c90009e323609",/workspace/data/crowdhuman/Images/283992_a4c90009e323609.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_a4c90009e323609.json
"273275,142c40002455f447",/workspace/data/crowdhuman/Images/273275_142c40002455f447.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_142c40002455f447.json
"273275,796440004380ced0",/workspace/data/crowdhuman/Images/273275_796440004380ced0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_796440004380ced0.json
"282555,683c500005604c72",/workspace/data/crowdhuman/Images/282555_683c500005604c72.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_683c500005604c72.json
"273275,a375b000d793ff1f",/workspace/data/crowdhuman/Images/273275_a375b000d793ff1f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_a375b000d793ff1f.json
"273275,90a8300080a7fd12",/workspace/data/crowdhuman/Images/273275_90a8300080a7fd12.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_90a8300080a7fd12.json
"283081,2aca000f15f83e4",/workspace/data/crowdhuman/Images/283081_2aca000f15f83e4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_2aca000f15f83e4.json
"273278,13302b000bd6a8f27",/workspace/data/crowdhuman/Images/273278_13302b000bd6a8f27.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_13302b000bd6a8f27.json
"273275,1476a60004172ecc3",/workspace/data/crowdhuman/Images/273275_1476a60004172ecc3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_1476a60004172ecc3.json
"273278,411ed0009e12e950",/workspace/data/crowdhuman/Images/273278_411ed0009e12e950.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_411ed0009e12e950.json
"273278,b35a50009ed94db7",/workspace/data/crowdhuman/Images/273278_b35a50009ed94db7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_b35a50009ed94db7.json
"273278,7869300029180a92",/workspace/data/crowdhuman/Images/273278_7869300029180a92.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_7869300029180a92.json
"273275,12d5b5000ce86a255",/workspace/data/crowdhuman/Images/273275_12d5b5000ce86a255.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_12d5b5000ce86a255.json
